latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
15.94882,-93.15566,345.6,0.42,0.37,2022-05-14,1936,N20,VIIRS,n,2,314.06,25.7,D,0
15.94829,-93.15945,348.72,0.42,0.37,2022-05-14,1936,N20,VIIRS,n,2,306.46,25.7,D,0
15.91619,-93.0388,334.43,0.42,0.38,2022-05-14,1936,N20,VIIRS,l,2,308.18,3.47,D,0
15.94444,-93.18649,344.43,0.42,0.37,2022-05-14,1936,N20,VIIRS,n,2,308.75,11.99,D,0
15.91217,-93.04244,332.41,0.42,0.38,2022-05-14,1936,N20,VIIRS,l,2,303.08,2.95,D,0
15.97719,-93.05623,309.25,0.4,0.44,2022-05-15,0808,N20,VIIRS,n,2,269.31,1.38,N,0
15.97795,-93.06036,300.17,0.4,0.44,2022-05-15,0808,N20,VIIRS,n,2,268.79,0.81,N,0
15.98193,-93.05951,295.48,0.4,0.44,2022-05-15,0808,N20,VIIRS,n,2,268.61,0.81,N,0
15.98877,-93.05082,345.39,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,293.7,5.03,N,0
15.86705,-92.99072,302.84,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,289.99,1.09,N,0
15.86762,-92.9943,352.07,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,293.38,8.59,N,0
15.87035,-92.99017,320.29,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,289.4,1.45,N,0
15.87092,-92.99374,322.9,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,289.03,2.01,N,0
15.97501,-93.04945,310.67,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,290.2,1.9,N,0
15.97774,-93.0453,303.6,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,290.42,0.77,N,0
15.98046,-93.04117,318.69,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,290.44,1.18,N,0
15.98103,-93.04475,302.36,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,290.43,1.18,N,0
15.98218,-93.05197,312.75,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,290.66,2.01,N,0
15.98275,-93.05557,304.2,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,290.21,0.88,N,0
15.98319,-93.03702,304.71,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,290.28,0.85,N,0
15.98376,-93.04061,317.11,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,290.42,1.18,N,0
15.98604,-93.05499,306,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,290.91,0.88,N,0
15.98718,-93.06214,303.47,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,290.42,0.55,N,0
15.98547,-93.05141,326.59,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,291.64,2.01,N,0
15.9882,-93.04723,319.93,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,291.32,5.03,N,0
15.9899,-93.05798,319.75,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,291.55,5.94,N,0
15.98933,-93.05441,341.68,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,293.03,5.94,N,0
15.99047,-93.06155,345.16,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,293.26,12.96,N,0
15.99319,-93.05738,339.69,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,295.34,5.94,N,0
15.99376,-93.06096,345.43,0.39,0.36,2022-05-16,0749,N20,VIIRS,n,2,294.9,12.96,N,0
15.86673,-92.99754,347.55,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,301.38,22.39,D,0
15.99629,-93.06291,340.08,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,302.39,8.09,D,0
15.99711,-93.05853,337.57,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,305.1,8.09,D,0
15.99796,-93.05402,355.9,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,306.08,12.05,D,0
15.99347,-93.05267,347.56,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,305.36,12.05,D,0
15.98902,-93.05113,335.89,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,304.07,9.83,D,0
15.98986,-93.04671,356,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,308.96,9.83,D,0
15.99069,-93.0423,341.44,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,305.72,8.4,D,0
15.98448,-93.05009,334.32,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,301.66,9.83,D,0
15.98531,-93.04568,337.05,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,303.82,9.83,D,0
15.98239,-93.0361,354.52,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,305.6,20.43,D,0
15.97603,-93.04467,346.46,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,304.84,10.59,D,0
15.91596,-93.03799,340.84,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,300.35,5.37,D,0
15.87218,-92.99376,355.39,0.53,0.5,2022-05-16,1858,N20,VIIRS,n,2,306.42,22.39,D,0
15.99699,-93.07607,320.14,0.52,0.42,2022-05-17,0730,N20,VIIRS,n,2,287.35,3.97,N,0
15.86438,-93.00895,310.46,0.52,0.41,2022-05-17,0730,N20,VIIRS,n,2,284.32,1.43,N,0
15.86499,-93.01343,296.6,0.52,0.41,2022-05-17,0730,N20,VIIRS,n,2,279.85,1.43,N,0
15.86759,-93.00409,312.4,0.52,0.41,2022-05-17,0730,N20,VIIRS,n,2,284.8,2.88,N,0
15.86819,-93.00857,305.07,0.52,0.41,2022-05-17,0730,N20,VIIRS,n,2,282.16,1.43,N,0
15.87139,-93.00364,298.3,0.52,0.41,2022-05-17,0730,N20,VIIRS,n,2,284.01,0.97,N,0
15.93105,-93.1288,300.73,0.53,0.42,2022-05-17,0730,N20,VIIRS,n,2,285.8,2.18,N,0
15.93052,-93.1249,323.92,0.53,0.42,2022-05-17,0730,N20,VIIRS,n,2,287.78,2.18,N,0
15.98043,-93.06837,301.13,0.52,0.42,2022-05-17,0730,N20,VIIRS,n,2,282.97,1.93,N,0
15.9811,-93.07343,322.89,0.52,0.42,2022-05-17,0730,N20,VIIRS,n,2,286.47,3.92,N,0
15.98555,-93.07762,302.5,0.52,0.42,2022-05-17,0730,N20,VIIRS,n,2,286.15,3.92,N,0
15.98487,-93.07253,333.22,0.52,0.42,2022-05-17,0730,N20,VIIRS,n,2,287.86,3.92,N,0
15.98867,-93.07189,303.2,0.52,0.42,2022-05-17,0730,N20,VIIRS,n,2,286.36,3.33,N,0
15.98934,-93.07687,309.25,0.52,0.42,2022-05-17,0730,N20,VIIRS,n,2,286.66,3.33,N,0
15.99252,-93.07166,327.11,0.52,0.42,2022-05-17,0730,N20,VIIRS,n,2,287.87,3.33,N,0
15.99315,-93.07639,339.11,0.52,0.42,2022-05-17,0730,N20,VIIRS,n,2,288.39,3.33,N,0
15.99637,-93.07146,330.61,0.52,0.42,2022-05-17,0730,N20,VIIRS,n,2,286.72,3.97,N,0
15.85767,-92.99391,327.11,0.55,0.68,2022-05-17,1839,N20,VIIRS,n,2,290.98,4.85,D,0
15.8631,-92.99868,328.96,0.55,0.68,2022-05-17,1839,N20,VIIRS,n,2,291.79,4.85,D,0
15.85671,-92.99847,333.29,0.55,0.68,2022-05-17,1839,N20,VIIRS,n,2,291.29,4.85,D,0
15.97457,-93.06837,340.73,0.55,0.68,2022-05-17,1840,N20,VIIRS,n,2,289.21,6.4,D,0
15.8559,-92.99744,332.96,0.55,0.68,2022-05-17,1840,N20,VIIRS,n,2,290.81,5.46,D,0
15.86324,-92.9933,327.12,0.55,0.68,2022-05-17,1840,N20,VIIRS,n,2,290.19,9.31,D,0
15.88401,-92.98653,331.94,0.55,0.68,2022-05-17,1840,N20,VIIRS,n,2,287.71,6.64,D,0
15.98766,-93.08001,340.32,0.68,0.74,2022-05-17,2020,N20,VIIRS,n,2,288.99,9.25,D,0
15.98632,-93.07774,328.7,0.67,0.74,2022-05-17,2020,N20,VIIRS,n,2,288.7,3.99,D,0
15.99308,-93.0789,328.73,0.67,0.74,2022-05-17,2020,N20,VIIRS,n,2,288.57,3.99,D,0
15.89123,-92.99455,295.11,0.35,0.56,2022-05-18,0711,N20,VIIRS,n,2,281.7,1.85,N,0
15.9162,-92.981,336.04,0.33,0.55,2022-05-18,2001,N20,VIIRS,n,2,290.63,2.77,D,0
15.85334,-92.99088,338.65,0.33,0.55,2022-05-18,2001,N20,VIIRS,n,2,293.03,6.11,D,0
15.8645,-92.98316,333.55,0.33,0.55,2022-05-18,2001,N20,VIIRS,n,2,289.38,2.9,D,0
15.86414,-92.98635,343.78,0.33,0.55,2022-05-18,2001,N20,VIIRS,n,2,289.65,2.9,D,0
15.91654,-92.97809,330.01,0.33,0.55,2022-05-18,2001,N20,VIIRS,n,2,289.06,2.46,D,0
16.01019,-93.04751,330.12,0.33,0.55,2022-05-18,2001,N20,VIIRS,n,2,296.31,3.04,D,0
15.87365,-92.96371,333.38,0.5,0.41,2022-05-19,1942,N20,VIIRS,n,2,299.92,5.04,D,0
15.80262,-92.94189,332.51,0.5,0.41,2022-05-19,1942,N20,VIIRS,n,2,302.09,3.89,D,0
15.84212,-92.73158,335.23,0.51,0.41,2022-05-19,1942,N20,VIIRS,n,2,302.93,5.07,D,0
15.84618,-93.0672,332.01,0.49,0.4,2022-05-19,1942,N20,VIIRS,n,2,298.82,3.45,D,0
15.87156,-92.96551,343.31,0.5,0.41,2022-05-19,1942,N20,VIIRS,n,2,301.21,2.87,D,0
15.86497,-92.97205,338.05,0.5,0.41,2022-05-19,1942,N20,VIIRS,n,2,302.24,3.14,D,0
15.87493,-92.9539,331.9,0.5,0.41,2022-05-19,1942,N20,VIIRS,n,2,300.81,3.1,D,0
15.87302,-92.96847,337.02,0.5,0.41,2022-05-19,1942,N20,VIIRS,n,2,300.27,4.26,D,0
15.89162,-92.99989,330.96,0.49,0.41,2022-05-19,1942,N20,VIIRS,n,2,298.92,4.18,D,0
15.901,-92.98631,346.41,0.5,0.41,2022-05-19,1942,N20,VIIRS,n,2,298.76,17.53,D,0
15.89911,-93.00053,335.01,0.49,0.41,2022-05-19,1942,N20,VIIRS,n,2,299.85,6.56,D,0
15.90285,-93.00089,346.48,0.49,0.41,2022-05-19,1942,N20,VIIRS,n,2,301.66,11.3,D,0
15.96536,-93.07014,336.45,0.49,0.4,2022-05-19,1942,N20,VIIRS,n,2,306.27,5.39,D,0
15.96396,-93.06861,333.57,0.49,0.4,2022-05-19,1942,N20,VIIRS,l,2,305.94,5.43,D,0
15.89881,-93.00233,300.29,0.5,0.49,2022-05-20,0814,N20,VIIRS,n,2,283.07,0.89,N,0
15.90835,-92.97991,298.83,0.51,0.49,2022-05-20,0814,N20,VIIRS,n,2,284.26,0.51,N,0
15.91107,-92.99401,302.78,0.5,0.49,2022-05-20,0814,N20,VIIRS,n,2,284.71,1.51,N,0
16.02278,-93.07307,296.23,0.5,0.49,2022-05-20,0814,N20,VIIRS,n,2,280.55,0.95,N,0
16.02102,-93.07061,298.03,0.5,0.49,2022-05-20,0814,N20,VIIRS,n,2,280.74,0.85,N,0
15.8494,-93.07342,296.72,0.5,0.49,2022-05-20,0814,N20,VIIRS,n,2,283.49,1.01,N,0
15.90018,-93.00011,298.25,0.5,0.49,2022-05-20,0814,N20,VIIRS,n,2,283.23,0.85,N,0
15.90632,-92.98337,297.65,0.51,0.49,2022-05-20,0814,N20,VIIRS,n,2,283.4,0.89,N,0
15.84389,-93.06864,312.32,0.5,0.49,2022-05-20,0814,N20,VIIRS,n,2,285.36,1.01,N,0
15.99981,-93.18317,344.27,0.39,0.36,2022-05-20,1923,N20,VIIRS,n,2,288.45,4.68,D,0
16.00038,-93.17946,343.2,0.39,0.36,2022-05-20,1923,N20,VIIRS,n,2,286.04,4.68,D,0
15.99706,-93.17882,344.78,0.39,0.36,2022-05-20,1923,N20,VIIRS,n,2,287.9,4.68,D,0
15.99489,-93.07904,297.98,0.42,0.37,2022-05-21,0755,N20,VIIRS,n,2,275.49,3.1,N,0
15.99892,-93.08222,302.61,0.42,0.37,2022-05-21,0755,N20,VIIRS,n,2,281.45,1.11,N,0
15.99957,-93.08618,303.31,0.42,0.37,2022-05-21,0755,N20,VIIRS,n,2,285.06,1.83,N,0
15.85757,-93.07671,297.5,0.42,0.37,2022-05-21,0755,N20,VIIRS,n,2,269.24,0.74,N,0
15.85821,-93.08054,298.76,0.42,0.37,2022-05-21,0755,N20,VIIRS,n,2,269.85,0.7,N,0
15.99827,-93.07827,307.97,0.42,0.37,2022-05-21,0755,N20,VIIRS,n,2,279.24,1.11,N,0
15.99554,-93.08302,339.05,0.42,0.37,2022-05-21,0755,N20,VIIRS,n,2,279.3,3.1,N,0
15.99684,-93.09088,304.79,0.42,0.37,2022-05-21,0755,N20,VIIRS,n,2,278.6,1.03,N,0
15.9962,-93.08703,303.16,0.42,0.37,2022-05-21,0755,N20,VIIRS,n,2,277.49,1.03,N,0
15.99213,-93.08355,332.97,0.42,0.37,2022-05-21,0755,N20,VIIRS,n,2,279.55,3.1,N,0
15.99277,-93.08749,309.76,0.42,0.37,2022-05-21,0755,N20,VIIRS,n,2,276.74,1.03,N,0
15.99337,-93.19676,302.42,0.41,0.37,2022-05-21,0755,N20,VIIRS,n,2,277.15,0.68,N,0
15.98999,-93.19746,305.57,0.41,0.37,2022-05-21,0755,N20,VIIRS,n,2,277.43,0.68,N,0
15.91257,-92.98565,301.71,0.42,0.38,2022-05-21,0755,N20,VIIRS,n,2,282.36,1.12,N,0
15.91066,-92.97423,307.71,0.42,0.38,2022-05-21,0755,N20,VIIRS,n,2,284.54,1.1,N,0
15.91001,-92.97041,304.75,0.42,0.38,2022-05-21,0755,N20,VIIRS,n,2,284.9,0.83,N,0
15.90659,-92.97101,320.04,0.42,0.38,2022-05-21,0755,N20,VIIRS,n,2,286.19,2.19,N,0
15.90317,-92.9716,318.34,0.42,0.38,2022-05-21,0755,N20,VIIRS,n,2,286.66,2.19,N,0
15.99026,-93.09182,341.31,0.42,0.45,2022-05-21,1905,N20,VIIRS,n,2,298.16,6.71,D,0
15.98955,-93.09573,340.12,0.42,0.46,2022-05-21,1905,N20,VIIRS,n,2,298.85,6.71,D,0
15.99899,-93.0673,330.13,0.42,0.45,2022-05-21,1905,N20,VIIRS,l,2,303.96,4.16,D,0
15.90426,-92.9662,337.73,0.42,0.45,2022-05-21,1905,N20,VIIRS,n,2,300.95,4.15,D,0
15.91108,-92.97543,343.01,0.42,0.45,2022-05-21,1905,N20,VIIRS,n,2,304.66,7.27,D,0
15.91372,-92.98433,342.87,0.42,0.45,2022-05-21,1905,N20,VIIRS,n,2,302.41,7.89,D,0
15.92598,-92.98704,343.28,0.42,0.45,2022-05-21,1905,N20,VIIRS,n,2,302.26,4.21,D,0
15.91814,-93.12555,341.44,0.43,0.46,2022-05-21,1905,N20,VIIRS,n,2,293.6,12.31,D,0
15.98742,-93.08398,334.54,0.42,0.45,2022-05-21,1905,N20,VIIRS,n,2,301.25,3.1,D,0
15.98647,-93.09637,342.79,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,266.55,3.9,N,0
15.98532,-93.0885,327.46,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,255.73,2.6,N,0
15.90611,-92.96117,301.16,0.43,0.38,2022-05-22,0737,N20,VIIRS,n,2,276.73,0.77,N,0
16.0058,-93.0498,323.64,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,253.25,1.25,N,0
16.00523,-93.0458,305.23,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,254.02,0.59,N,0
16.00229,-93.05035,310.63,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,251.65,0.68,N,0
16.00172,-93.04633,305.02,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,253.95,0.45,N,0
15.99342,-93.09485,295.44,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,263.47,0.7,N,0
15.99056,-93.09985,306.49,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,263.2,1.4,N,0
15.98937,-93.09164,301.8,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,263.7,0.7,N,0
15.9888,-93.08774,303.02,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,256.48,0.79,N,0
15.98709,-93.10059,323.82,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,263.9,2.8,N,0
15.983,-93.09716,296.3,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,260.35,3.9,N,0
15.90027,-92.97019,303.85,0.43,0.38,2022-05-22,0737,N20,VIIRS,n,2,274.05,0.73,N,0
15.98589,-93.09241,333.63,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,263.2,3.9,N,0
15.98994,-93.0956,298.14,0.44,0.38,2022-05-22,0737,N20,VIIRS,n,2,264.21,0.7,N,0
16.00086,-93.04356,333.08,0.43,0.62,2022-05-22,1846,N20,VIIRS,n,2,298.57,3.42,D,0
16.00709,-93.04703,338.26,0.49,0.41,2022-06-04,1942,N20,VIIRS,n,2,304.12,4.44,D,0
16.00546,-93.08778,341.13,0.39,0.36,2022-06-05,1923,N20,VIIRS,n,2,301.72,6.96,D,0
15.98013,-93.06713,330.59,0.43,0.38,2022-07-02,1917,N20,VIIRS,l,2,288.54,4.1,D,0
15.98457,-93.04012,338.06,0.43,0.38,2022-07-02,1917,N20,VIIRS,n,2,291.7,5.46,D,0
15.93548,-93.21598,330.16,0.63,0.54,2022-07-21,2001,N20,VIIRS,n,2,292.01,5.33,D,0
15.99746,-93.19578,334.49,0.41,0.37,2022-08-02,1935,N20,VIIRS,n,2,298.05,9.86,D,0
15.93248,-93.26064,331.85,0.41,0.37,2022-08-02,1935,N20,VIIRS,n,2,299.09,2.73,D,0
15.99403,-93.19535,332.03,0.41,0.37,2022-08-02,1935,N20,VIIRS,n,2,299.65,1.94,D,0
15.89529,-93.23167,337.05,0.44,0.39,2022-08-03,1916,N20,VIIRS,n,2,296.68,9.33,D,0
16.00833,-93.07623,331.98,0.44,0.38,2022-08-03,1916,N20,VIIRS,n,2,300.26,3.01,D,0
15.81374,-92.66151,332.03,0.51,0.41,2022-08-23,1941,N20,VIIRS,n,2,294.3,3.14,D,0
15.87113,-92.94226,339.16,0.33,0.55,2022-11-10,2000,N20,VIIRS,n,2,293.67,4.35,D,0
15.86743,-92.94291,343.36,0.33,0.55,2022-11-10,2000,N20,VIIRS,n,2,294.06,3.96,D,0
15.5594,-92.86639,330.06,0.51,0.41,2022-11-18,1910,N20,VIIRS,n,2,294.43,3.01,D,0
15.52629,-92.95959,340.77,0.5,0.49,2022-12-07,1954,N20,VIIRS,n,2,292.77,20.23,D,0
15.69936,-92.91408,333.92,0.42,0.38,2022-12-08,1935,N20,VIIRS,n,2,287.2,4.2,D,0
15.84147,-92.74296,343.23,0.41,0.45,2022-12-15,1904,N20,VIIRS,n,2,298.05,7.3,D,0
15.94697,-93.0144,298.74,0.43,0.46,2023-01-07,0723,N20,VIIRS,n,2,288.68,0.69,N,0
15.94875,-93.02136,298.02,0.45,0.63,2023-01-08,0704,N20,VIIRS,n,2,286.2,0.73,N,0
15.95016,-93.02647,340.02,0.42,0.38,2023-01-09,1935,N20,VIIRS,n,2,298.43,3.8,D,0
15.95361,-93.02692,332.77,0.42,0.38,2023-01-09,1935,N20,VIIRS,n,2,295.48,3.8,D,0
15.61838,-92.94695,332.32,0.55,0.68,2023-01-12,1839,N20,VIIRS,n,2,288.34,3.96,D,0
15.90614,-93.09518,338.75,0.43,0.46,2023-01-16,1904,N20,VIIRS,n,2,298.48,11.06,D,0
15.90548,-93.09879,337.67,0.43,0.46,2023-01-16,1904,N20,VIIRS,n,2,303.97,13.33,D,0
15.92395,-93.04441,301.79,0.49,0.49,2023-01-31,0813,N20,VIIRS,n,2,288.92,0.76,N,0
15.99807,-93.12445,325.68,0.46,0.63,2023-02-09,0704,N20,VIIRS,n,2,288.34,3.4,N,0
15.99763,-93.12045,311.28,0.46,0.63,2023-02-09,0704,N20,VIIRS,n,2,289.04,3.16,N,0
15.37434,-92.75457,331.43,0.33,0.55,2023-02-14,2000,N20,VIIRS,n,2,299.24,2.95,D,0
15.5253,-92.55595,330.59,0.39,0.36,2023-03-04,1923,N20,VIIRS,n,2,301.27,2.32,D,0
15.81655,-93.28453,303.97,0.41,0.37,2023-03-05,0755,N20,VIIRS,n,2,292.59,0.57,N,0
15.81996,-93.28406,311.93,0.41,0.37,2023-03-05,0755,N20,VIIRS,n,2,292.39,0.93,N,0
15.4816,-92.86411,331.99,0.43,0.62,2023-03-06,1845,N20,VIIRS,n,2,292.09,3.79,D,0
15.54648,-92.90636,345.78,0.42,0.38,2023-03-14,1936,N20,VIIRS,n,2,298.02,9.19,D,0
15.54704,-92.9024,336.84,0.42,0.38,2023-03-14,1936,N20,VIIRS,n,2,296.88,9.66,D,0
15.70089,-92.60442,340.72,0.43,0.38,2023-03-14,1936,N20,VIIRS,n,2,307.39,3.62,D,0
15.60899,-93.05152,342.21,0.56,0.69,2023-03-17,1839,N20,VIIRS,n,2,294.93,7.02,D,0
15.52736,-92.94258,331.63,0.49,0.4,2023-03-19,1942,N20,VIIRS,l,2,303.3,8.98,D,0
15.53106,-92.94323,332.85,0.49,0.4,2023-03-19,1942,N20,VIIRS,n,2,301.39,8.98,D,0
15.53046,-92.94765,336.74,0.49,0.4,2023-03-19,1942,N20,VIIRS,n,2,305.37,8.98,D,0
15.75327,-93.13377,339.97,0.43,0.46,2023-03-21,1904,N20,VIIRS,n,2,298.85,7.57,D,0
15.75742,-93.13466,341.11,0.43,0.46,2023-03-21,1904,N20,VIIRS,n,2,299.61,9.43,D,0
15.75767,-93.1389,330.81,0.4,0.44,2023-03-24,1948,N20,VIIRS,n,2,296.29,2.54,D,0
15.95261,-92.98568,336.15,0.32,0.54,2023-03-25,0820,N20,VIIRS,n,2,291.16,2.52,N,0
15.959,-92.99206,312.02,0.32,0.54,2023-03-25,0820,N20,VIIRS,n,2,289.82,2.02,N,0
15.95202,-92.98268,315.34,0.32,0.54,2023-03-25,0820,N20,VIIRS,n,2,290.65,2.52,N,0
15.95321,-92.98869,309.48,0.32,0.54,2023-03-25,0820,N20,VIIRS,n,2,290.04,2.18,N,0
15.95967,-92.99249,340.74,0.39,0.36,2023-03-25,1930,N20,VIIRS,n,2,303.2,5.2,D,0
15.94806,-92.97942,338.55,0.39,0.36,2023-03-25,1930,N20,VIIRS,l,2,310.57,5.96,D,0
15.95638,-92.9919,343.55,0.39,0.36,2023-03-25,1930,N20,VIIRS,n,2,304.85,5.2,D,0
15.95361,-92.98773,334.03,0.39,0.36,2023-03-25,1930,N20,VIIRS,l,2,306.01,3.93,D,0
15.9503,-92.98716,347.62,0.39,0.36,2023-03-25,1930,N20,VIIRS,n,2,307.49,3.93,D,0
15.94753,-92.98301,342.98,0.39,0.36,2023-03-25,1930,N20,VIIRS,n,2,311.28,5.96,D,0
15.947,-92.98659,344.29,0.39,0.36,2023-03-25,1930,N20,VIIRS,n,2,309.65,8.06,D,0
15.95954,-92.99478,299.57,0.49,0.4,2023-03-26,0801,N20,VIIRS,n,2,288.52,0.64,N,0
15.94694,-92.98248,334.45,0.51,0.41,2023-03-26,1911,N20,VIIRS,l,2,305.39,5.29,D,0
15.6542,-93.09846,356,0.52,0.67,2023-03-28,2013,N20,VIIRS,n,2,293.42,25.1,D,0
15.65355,-93.10003,354.23,0.52,0.67,2023-03-28,2014,N20,VIIRS,n,2,293.2,13.01,D,0
15.65411,-93.09425,344.29,0.52,0.67,2023-03-28,2014,N20,VIIRS,n,2,292.26,13.01,D,0
15.94694,-92.97779,302.73,0.44,0.62,2023-03-29,0705,N20,VIIRS,n,2,288.4,0.97,N,0
15.94522,-92.97758,333.2,0.52,0.5,2023-03-29,1955,N20,VIIRS,l,2,308.16,9.18,D,0
15.63198,-93.00721,339.53,0.42,0.38,2023-03-30,1936,N20,VIIRS,n,2,295.4,4.12,D,0
15.70614,-93.17558,343.73,0.41,0.37,2023-03-30,1936,N20,VIIRS,n,2,304.08,24.56,D,0
15.75552,-93.13459,337.37,0.49,0.4,2023-04-04,1942,N20,VIIRS,n,2,300.88,9.47,D,0
15.34505,-92.63887,343.3,0.39,0.36,2023-04-05,1923,N20,VIIRS,l,2,310.39,12.15,D,0
15.34449,-92.64246,352.76,0.39,0.36,2023-04-05,1923,N20,VIIRS,n,2,310.13,8.23,D,0
15.37254,-92.74969,345.47,0.41,0.45,2023-04-06,1904,N20,VIIRS,n,2,304.11,12.39,D,0
15.37322,-92.74586,336.44,0.41,0.45,2023-04-06,1904,N20,VIIRS,n,2,300.27,6.03,D,0
15.72359,-93.12868,339.26,0.43,0.46,2023-04-06,1905,N20,VIIRS,n,2,295.16,6.06,D,0
15.64913,-93.13322,348.22,0.41,0.6,2023-04-08,2007,N20,VIIRS,n,2,292.09,5.31,D,0
15.64953,-93.12952,339.13,0.41,0.6,2023-04-08,2007,N20,VIIRS,n,2,288.39,5.31,D,0
15.80556,-92.64392,344.27,0.44,0.62,2023-04-08,2007,N20,VIIRS,n,2,296.49,6.22,D,0
15.48187,-92.56927,302.52,0.52,0.67,2023-04-09,0659,N20,VIIRS,n,2,283.54,0.97,N,0
15.48824,-92.56785,298.21,0.52,0.67,2023-04-09,0659,N20,VIIRS,n,2,282.2,0.51,N,0
15.81951,-92.84167,319.77,0.55,0.68,2023-04-09,0659,N20,VIIRS,n,2,289.82,3.22,N,0
15.81336,-92.84379,310.06,0.55,0.68,2023-04-09,0659,N20,VIIRS,n,2,288.31,3.22,N,0
15.8222,-92.84393,336.83,0.55,0.68,2023-04-09,0659,N20,VIIRS,n,2,289.53,4.44,N,0
15.82169,-92.83911,306.33,0.55,0.68,2023-04-09,0659,N20,VIIRS,n,2,288.78,4.44,N,0
15.81598,-92.84518,315.13,0.55,0.68,2023-04-09,0659,N20,VIIRS,n,2,288.81,1.89,N,0
15.81552,-92.84084,299.03,0.55,0.68,2023-04-09,0659,N20,VIIRS,n,2,288.3,1.89,N,0
15.48787,-92.56704,302.93,0.52,0.67,2023-04-09,0659,N20,VIIRS,n,2,283.36,0.97,N,0
15.48226,-92.57008,305.84,0.52,0.67,2023-04-09,0659,N20,VIIRS,n,2,283.31,1.19,N,0
15.82059,-92.8409,305.47,0.68,0.74,2023-04-09,0839,N20,VIIRS,n,2,288.27,4.01,N,0
15.82575,-92.84569,300.23,0.68,0.74,2023-04-09,0839,N20,VIIRS,n,2,287.41,3.27,N,0
15.82211,-92.84759,304.28,0.68,0.74,2023-04-09,0839,N20,VIIRS,n,2,287.37,2.62,N,0
15.73007,-93.1357,342.19,0.4,0.44,2023-04-09,1949,N20,VIIRS,n,2,298.18,12.88,D,0
15.73415,-93.13609,350.17,0.4,0.44,2023-04-09,1949,N20,VIIRS,n,2,299.3,12.88,D,0
15.81418,-92.83666,314.68,0.33,0.55,2023-04-10,0821,N20,VIIRS,n,2,288.4,1.49,N,0
15.81512,-92.83147,332.5,0.39,0.36,2023-04-10,1930,N20,VIIRS,n,2,302.12,2.99,D,0
15.48329,-92.56339,331.82,0.52,0.42,2023-04-11,0802,N20,VIIRS,n,2,286.88,4.03,N,0
15.81794,-93.2534,302.61,0.48,0.4,2023-04-11,0802,N20,VIIRS,n,2,291.86,0.93,N,0
15.47942,-92.56355,296.97,0.52,0.42,2023-04-11,0802,N20,VIIRS,n,2,285.51,4.03,N,0
15.32036,-92.64815,339.04,0.5,0.41,2023-04-11,1911,N20,VIIRS,n,2,306.56,5.44,D,0
