latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
15.66151,-93.0796,309.93,0.41,0.61,2024-04-13,0826,N21,VIIRS,n,2.0NRT,294.54,4.49,N
15.90456,-93.03656,304.74,0.41,0.61,2024-04-13,0826,N21,VIIRS,n,2.0NRT,288.72,2.84,N
15.71473,-93.13448,334.96,0.42,0.38,2024-04-13,1934,N21,VIIRS,l,2.0NRT,305.1,4.5,D
15.33589,-92.64739,341.61,0.43,0.38,2024-04-13,1934,N21,VIIRS,n,2.0NRT,309.77,6.07,D
15.33936,-92.64799,336.9,0.43,0.38,2024-04-13,1934,N21,VIIRS,l,2.0NRT,308.92,3.88,D
15.65918,-93.08135,343.21,0.42,0.38,2024-04-13,1934,N21,VIIRS,n,2.0NRT,309.47,5.06,D
15.66314,-93.07819,336.21,0.42,0.38,2024-04-13,1934,N21,VIIRS,l,2.0NRT,308.88,4.04,D
15.66261,-93.08195,335.52,0.42,0.38,2024-04-13,1934,N21,VIIRS,l,2.0NRT,309.74,4.04,D
15.67331,-93.15466,345.44,0.42,0.38,2024-04-13,1934,N21,VIIRS,n,2.0NRT,307.66,5.59,D
15.67886,-93.14033,342.46,0.42,0.38,2024-04-13,1934,N21,VIIRS,n,2.0NRT,305.66,7.46,D
15.71585,-93.12671,336.8,0.42,0.38,2024-04-13,1934,N21,VIIRS,n,2.0NRT,305.14,3.75,D
15.71528,-93.13062,331.39,0.42,0.38,2024-04-13,1934,N21,VIIRS,l,2.0NRT,304.21,3.75,D
15.72563,-93.13174,337.75,0.42,0.38,2024-04-13,1934,N21,VIIRS,l,2.0NRT,309.16,5.24,D
15.89035,-93.05674,338.5,0.42,0.38,2024-04-13,1934,N21,VIIRS,n,2.0NRT,296.51,5.8,D
15.9036,-93.03733,347.53,0.42,0.38,2024-04-13,1934,N21,VIIRS,n,2.0NRT,302.12,20.89,D
15.90244,-93.04566,338.61,0.42,0.38,2024-04-13,1934,N21,VIIRS,n,2.0NRT,299.5,4.5,D
15.90185,-93.04984,336.03,0.42,0.38,2024-04-13,1934,N21,VIIRS,n,2.0NRT,296.21,4.5,D
15.90708,-93.03763,347.05,0.42,0.38,2024-04-13,1934,N21,VIIRS,n,2.0NRT,309.43,15.93,D
15.9065,-93.04174,354.27,0.42,0.38,2024-04-13,1934,N21,VIIRS,n,2.0NRT,304.69,15.93,D
15.7272,-93.14098,313.21,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,293.96,2.31,N
15.69932,-93.14748,312.31,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,294.28,2.04,N
15.68792,-93.13042,328.65,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,294.84,4.59,N
15.68859,-93.13411,311.16,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,294.5,3.41,N
15.68182,-93.14257,309.91,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,293.77,1.89,N
15.6777,-93.14274,310.46,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,294.05,1.99,N
15.67702,-93.13898,310.92,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,295.18,2.63,N
15.6669,-93.08363,309.26,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,294.13,1.34,N
15.67552,-93.15351,307.79,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,294.53,2.07,N
15.6628,-93.08401,306.65,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,294.66,1.34,N
15.6708,-93.15044,326.5,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,295.47,2.26,N
15.67141,-93.15372,306.84,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,295.09,2.26,N
15.34133,-92.64233,314.03,0.43,0.46,2024-04-14,0807,N21,VIIRS,n,2.0NRT,293.67,2.19,N
15.33976,-92.64085,312.14,0.43,0.46,2024-04-14,0807,N21,VIIRS,n,2.0NRT,293.48,1.26,N
15.72386,-93.14544,308.28,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,293.48,2.31,N
15.72655,-93.13737,305.82,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,293.7,2.63,N
15.70827,-93.12819,318.23,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,294.45,2.86,N
15.71216,-93.12666,305.54,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,293.88,2.01,N
15.71279,-93.13013,306.79,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,294.39,1.44,N
15.71341,-93.13357,306.05,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,293.66,1.44,N
15.71984,-93.14621,305.11,0.4,0.44,2024-04-14,0807,N21,VIIRS,n,2.0NRT,293.76,2.23,N
15.33963,-92.64448,350.73,0.42,0.38,2024-04-14,1917,N21,VIIRS,n,2.0NRT,304.52,9.34,D
15.67684,-93.14178,343.86,0.44,0.38,2024-04-14,1917,N21,VIIRS,n,2.0NRT,302.56,13.49,D
15.68036,-93.14217,332.91,0.44,0.38,2024-04-14,1917,N21,VIIRS,l,2.0NRT,302.56,4.27,D
15.68704,-93.12847,312.84,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,295.14,2.77,N
15.91129,-93.04,318.48,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,293.19,2.66,N
15.90414,-93.03764,302.1,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,291.52,0.86,N
15.90042,-93.05682,312.29,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,290.75,2.29,N
15.89985,-93.05328,318.5,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,290.69,1.71,N
15.89441,-93.06155,306.24,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,290.26,1.41,N
15.89112,-93.06214,315.54,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,290.72,1.41,N
15.88727,-93.0592,312.66,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,289.64,1.1,N
15.88111,-93.04176,322.37,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,292.09,2.47,N
15.88398,-93.05976,305.51,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,289.17,1.1,N
15.88341,-93.0562,305.68,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,289.25,1.24,N
15.8784,-93.04594,307.74,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,289.76,1.03,N
15.87782,-93.04233,300.58,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,290.39,0.66,N
15.87363,-93.07964,327.78,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,292.59,2.97,N
15.84321,-93.10685,311.21,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,287.13,1.16,N
15.72998,-93.14311,323.91,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,296.74,2.43,N
15.72941,-93.13953,330.77,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,296.42,4.84,N
15.73055,-93.14666,315,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,296.12,2.43,N
15.72725,-93.14724,318.76,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,296.36,2.43,N
15.72396,-93.14778,318.91,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,296.99,2.83,N
15.72066,-93.14835,327.67,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,298.04,2.83,N
15.71398,-93.12766,314.48,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,295.12,1.82,N
15.71341,-93.1241,306.32,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,294.77,1.82,N
15.71012,-93.12473,321.06,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,296.08,1.82,N
15.70034,-93.14822,308.02,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,296.03,2.66,N
15.69751,-93.13053,307.33,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,294.24,2.11,N
15.69365,-93.12746,314.41,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,295.79,3.57,N
15.68978,-93.12438,317.19,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,295.92,3.12,N
15.67441,-93.13411,314.25,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,296.62,2.97,N
15.66952,-93.14592,303.24,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,291.51,1.15,N
15.66735,-93.15353,313.62,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,295.95,2.64,N
15.66678,-93.14999,306.61,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,295.61,1.15,N
15.66621,-93.14643,312.95,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,295.32,1.15,N
15.3402,-92.64454,307.4,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,296.34,1.14,N
15.32084,-92.6515,332.57,0.39,0.36,2024-04-15,0748,N21,VIIRS,n,2.0NRT,297.79,7.08,N
15.7493,-93.16919,341.23,0.54,0.51,2024-04-15,1858,N21,VIIRS,n,2.0NRT,301.74,15.35,D
15.68644,-92.62985,353.34,0.5,0.49,2024-04-15,1858,N21,VIIRS,n,2.0NRT,309.13,16.9,D
15.69082,-92.63098,354.57,0.5,0.49,2024-04-15,1858,N21,VIIRS,n,2.0NRT,311.71,16.9,D
15.66284,-93.14994,337.02,0.54,0.51,2024-04-15,1858,N21,VIIRS,n,2.0NRT,300.66,8.65,D
15.67043,-93.13486,342.78,0.54,0.51,2024-04-15,1858,N21,VIIRS,n,2.0NRT,301,11.25,D
15.66953,-93.13966,333.28,0.54,0.51,2024-04-15,1858,N21,VIIRS,n,2.0NRT,300.07,6.37,D
15.66866,-93.14435,335.92,0.54,0.51,2024-04-15,1858,N21,VIIRS,n,2.0NRT,300.87,6.37,D
15.69998,-93.12942,332.42,0.54,0.51,2024-04-15,1858,N21,VIIRS,n,2.0NRT,298.16,5.93,D
15.68548,-92.62969,307.31,0.49,0.4,2024-04-16,0731,N21,VIIRS,n,2.0NRT,291.61,1.82,N
15.68489,-92.62543,308.81,0.49,0.4,2024-04-16,0731,N21,VIIRS,n,2.0NRT,291.41,1.82,N
15.68539,-92.62432,304.89,0.49,0.4,2024-04-16,0731,N21,VIIRS,n,2.0NRT,291.16,1.71,N
15.72888,-93.14965,308.08,0.52,0.42,2024-04-16,0731,N21,VIIRS,n,2.0NRT,294.21,2.19,N
15.66945,-93.13965,308.42,0.52,0.41,2024-04-16,0731,N21,VIIRS,n,2.0NRT,294.99,2.71,N
15.6626,-93.14626,305.09,0.52,0.41,2024-04-16,0731,N21,VIIRS,n,2.0NRT,294.56,2.93,N
15.68599,-92.62856,313.5,0.49,0.4,2024-04-16,0731,N21,VIIRS,n,2.0NRT,292.33,1.71,N
15.88292,-93.06097,307.31,0.52,0.41,2024-04-16,0731,N21,VIIRS,n,2.0NRT,290.63,1.66,N
15.88226,-93.05612,312.31,0.52,0.41,2024-04-16,0731,N21,VIIRS,n,2.0NRT,291.01,2.19,N
15.88048,-93.04298,301.7,0.52,0.41,2024-04-16,0731,N21,VIIRS,n,2.0NRT,291.25,1.11,N
15.8799,-93.03867,304.71,0.52,0.41,2024-04-16,0731,N21,VIIRS,n,2.0NRT,291.63,2.01,N
15.87929,-93.03421,318.56,0.52,0.41,2024-04-16,0731,N21,VIIRS,n,2.0NRT,291.99,2.01,N
15.87669,-93.04346,306.71,0.52,0.41,2024-04-16,0731,N21,VIIRS,n,2.0NRT,291.03,2.08,N
15.87611,-93.03912,306.38,0.52,0.41,2024-04-16,0731,N21,VIIRS,n,2.0NRT,291.26,1.1,N
15.90627,-93.05559,355.55,0.55,0.68,2024-04-16,1838,N21,VIIRS,n,2.0NRT,297.21,63.8,D
15.91271,-93.05548,330.38,0.55,0.68,2024-04-16,1838,N21,VIIRS,n,2.0NRT,297.42,4.15,D
15.66853,-93.12635,335.54,0.56,0.69,2024-04-16,1838,N21,VIIRS,n,2.0NRT,295.39,5.68,D
15.87811,-93.03928,335.44,0.55,0.68,2024-04-16,1838,N21,VIIRS,n,2.0NRT,297.05,6.28,D
15.87786,-93.03883,338.22,0.55,0.68,2024-04-16,1838,N21,VIIRS,n,2.0NRT,297.35,7.34,D
15.90793,-93.04799,367,0.55,0.68,2024-04-16,1838,N21,VIIRS,h,2.0NRT,305,92.07,D
15.90713,-93.05165,336.46,0.55,0.68,2024-04-16,1838,N21,VIIRS,n,2.0NRT,309.43,63.8,D
15.9055,-93.05669,340.43,0.7,0.75,2024-04-16,2019,N21,VIIRS,n,2.0NRT,295.88,20,D
15.91282,-93.05218,367,0.7,0.75,2024-04-16,2019,N21,VIIRS,h,2.0NRT,297.95,20,D
15.87795,-93.05741,302.78,0.35,0.57,2024-04-17,0709,N21,VIIRS,n,2.0NRT,290.53,0.45,N
15.87762,-93.05449,301.53,0.35,0.57,2024-04-17,0709,N21,VIIRS,n,2.0NRT,290.19,0.45,N
15.686,-92.62561,301.3,0.32,0.55,2024-04-17,0709,N21,VIIRS,n,2.0NRT,291.12,0.76,N
15.68538,-92.62036,305.11,0.32,0.55,2024-04-17,0709,N21,VIIRS,n,2.0NRT,291.03,1.37,N
15.71367,-93.1212,304.32,0.35,0.57,2024-04-17,0709,N21,VIIRS,n,2.0NRT,292.58,0.91,N
15.35216,-92.64686,308.84,0.32,0.55,2024-04-17,0709,N21,VIIRS,n,2.0NRT,293.61,1.66,N
15.91389,-93.05042,305.94,0.35,0.57,2024-04-17,0709,N21,VIIRS,n,2.0NRT,292.95,2.71,N
15.91425,-93.05362,313.61,0.35,0.57,2024-04-17,0709,N21,VIIRS,n,2.0NRT,292.86,2.71,N
15.91319,-93.04436,321.67,0.35,0.56,2024-04-17,0709,N21,VIIRS,n,2.0NRT,293.17,3.46,N
15.91353,-93.04731,326.55,0.35,0.57,2024-04-17,0709,N21,VIIRS,n,2.0NRT,294.22,3.46,N
15.91956,-93.05408,307.73,0.35,0.57,2024-04-17,0709,N21,VIIRS,n,2.0NRT,292.26,2.71,N
15.91878,-93.04736,335.76,0.35,0.57,2024-04-17,0709,N21,VIIRS,n,2.0NRT,293.44,3.46,N
15.91917,-93.0507,338.32,0.35,0.57,2024-04-17,0709,N21,VIIRS,n,2.0NRT,294.36,2.71,N
15.92113,-93.05297,353.91,0.33,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,302.69,17.95,D
15.34971,-92.64792,334.19,0.35,0.56,2024-04-17,2000,N21,VIIRS,n,2.0NRT,294.59,3.57,D
15.43929,-92.86505,367,0.34,0.56,2024-04-17,2000,N21,VIIRS,h,2.0NRT,298.22,27.12,D
15.43778,-92.86276,340.08,0.34,0.56,2024-04-17,2000,N21,VIIRS,n,2.0NRT,293.08,11.9,D
15.43744,-92.86578,354.07,0.34,0.56,2024-04-17,2000,N21,VIIRS,n,2.0NRT,295.7,11.9,D
15.68717,-92.62281,367,0.35,0.57,2024-04-17,2000,N21,VIIRS,h,2.0NRT,302.4,15.83,D
15.68865,-92.62214,367,0.35,0.57,2024-04-17,2000,N21,VIIRS,h,2.0NRT,302.89,13.13,D
15.68823,-92.62596,335.67,0.35,0.57,2024-04-17,2000,N21,VIIRS,n,2.0NRT,300.74,10.28,D
15.67244,-93.13146,336.05,0.32,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,298,2.18,D
15.67557,-93.14836,340.63,0.32,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,298.2,5.13,D
15.73077,-93.15536,332.6,0.32,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,295.07,3.53,D
15.73099,-93.15443,332.07,0.32,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,295.43,2.41,D
15.73707,-93.14575,367,0.32,0.55,2024-04-17,2000,N21,VIIRS,h,2.0NRT,297.28,16.54,D
15.73674,-93.14865,367,0.32,0.55,2024-04-17,2000,N21,VIIRS,h,2.0NRT,296.99,8.05,D
15.73641,-93.15157,330.14,0.32,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,295.24,8.05,D
15.88359,-93.06702,331.81,0.33,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,295.77,2.68,D
15.88871,-93.06708,337.73,0.33,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,296.76,5.73,D
15.89408,-93.06496,335.05,0.33,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,296.28,5.73,D
15.90541,-93.05571,337.62,0.33,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,296.59,6.46,D
15.91073,-93.05409,367,0.33,0.55,2024-04-17,2000,N21,VIIRS,h,2.0NRT,300.32,18.03,D
15.92221,-93.04368,367,0.33,0.55,2024-04-17,2000,N21,VIIRS,h,2.0NRT,300.14,10.87,D
15.92148,-93.04997,367,0.33,0.55,2024-04-17,2000,N21,VIIRS,h,2.0NRT,302.4,12.29,D
15.92077,-93.05603,367,0.33,0.55,2024-04-17,2000,N21,VIIRS,h,2.0NRT,303.14,17.95,D
15.92183,-93.04694,350.59,0.33,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,300.34,12.29,D
15.92666,-93.04959,336.79,0.33,0.55,2024-04-17,2000,N21,VIIRS,n,2.0NRT,298.54,12.29,D
15.90685,-93.06673,299.16,0.73,0.76,2024-04-18,0652,N21,VIIRS,n,2.0NRT,284.77,4.11,N
15.90654,-93.06978,297.86,0.73,0.76,2024-04-18,0652,N21,VIIRS,n,2.0NRT,286.37,2.93,N
15.92557,-93.04778,311.53,0.73,0.76,2024-04-18,0652,N21,VIIRS,n,2.0NRT,288.37,8.01,N
15.68795,-92.61666,301.28,0.68,0.74,2024-04-18,0652,N21,VIIRS,n,2.0NRT,288.63,2.32,N
15.69753,-93.16222,304.83,0.52,0.67,2024-04-18,0833,N21,VIIRS,n,2.0NRT,291.21,1.58,N
15.89016,-93.06782,301.19,0.52,0.67,2024-04-18,0833,N21,VIIRS,n,2.0NRT,289.88,2.11,N
15.88414,-93.06908,300.96,0.52,0.67,2024-04-18,0833,N21,VIIRS,n,2.0NRT,289.96,2.11,N
15.89957,-93.06117,302.88,0.52,0.67,2024-04-18,0833,N21,VIIRS,n,2.0NRT,289.09,2.23,N
15.90108,-93.0601,301.17,0.52,0.67,2024-04-18,0833,N21,VIIRS,n,2.0NRT,288.31,3.94,N
15.6993,-93.16134,305.63,0.52,0.67,2024-04-18,0833,N21,VIIRS,n,2.0NRT,291.48,3.21,N
15.88851,-93.06836,300.03,0.52,0.67,2024-04-18,0833,N21,VIIRS,n,2.0NRT,289.93,1.83,N
15.89463,-93.0676,300.02,0.52,0.67,2024-04-18,0833,N21,VIIRS,n,2.0NRT,289.64,1.83,N
15.90644,-93.06283,345.97,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,302.02,17.64,D
15.90583,-93.0673,351.18,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,312.32,37.6,D
15.90524,-93.07169,335.42,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,308.46,37.6,D
15.91085,-93.05818,346.18,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,302.51,8.85,D
15.91021,-93.0629,344.42,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,300.95,8.85,D
15.90958,-93.06751,343.09,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,305.03,17.99,D
15.90897,-93.07203,338.25,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,310.14,17.99,D
15.91334,-93.06773,332.63,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,300.82,17.99,D
15.9127,-93.0724,332.63,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,300.63,17.99,D
15.93089,-93.05006,331.7,0.5,0.41,2024-04-18,1942,N21,VIIRS,l,2.0NRT,304.75,6.78,D
15.92964,-93.0592,348.47,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,309.2,19.78,D
15.929,-93.0639,348.67,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,308.29,19.78,D
15.93337,-93.05964,343.56,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,309.11,25.6,D
15.68362,-92.62321,343.77,0.52,0.42,2024-04-18,1942,N21,VIIRS,n,2.0NRT,306.49,20.33,D
15.68381,-92.62108,341.3,0.52,0.42,2024-04-18,1942,N21,VIIRS,n,2.0NRT,305.65,11.41,D
15.68314,-92.62622,333.53,0.52,0.42,2024-04-18,1942,N21,VIIRS,l,2.0NRT,305.12,9.48,D
15.7372,-93.15064,340.99,0.49,0.4,2024-04-18,1942,N21,VIIRS,n,2.0NRT,298.48,10.7,D
15.67984,-92.62252,347.81,0.52,0.42,2024-04-18,1942,N21,VIIRS,n,2.0NRT,304.69,14.12,D
15.8528,-92.94019,347.01,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,307.75,11.24,D
15.85215,-92.94497,334.32,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,306,5.21,D
15.85655,-92.9407,349.77,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,308.18,7.83,D
15.85589,-92.94545,349.88,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,312.54,38.28,D
15.86029,-92.94117,341.19,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,306.12,7.83,D
15.85964,-92.94587,352.27,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,314.12,38.28,D
15.85779,-92.94392,352.45,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,316.63,35.65,D
15.86154,-92.94435,333.39,0.5,0.41,2024-04-18,1942,N21,VIIRS,l,2.0NRT,305.84,35.65,D
15.88662,-93.0696,331.37,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,300,5.45,D
15.89401,-93.0709,332.32,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,299.84,8.04,D
15.90208,-93.0671,334.75,0.5,0.41,2024-04-18,1942,N21,VIIRS,n,2.0NRT,300.46,37.6,D
15.90415,-93.07269,311.54,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,289.79,2.13,N
15.91741,-93.07674,338.75,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,293.81,11.35,N
15.91477,-93.063,342.56,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,292.74,3.59,N
15.91656,-93.07227,314.17,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,290.7,4.04,N
15.91566,-93.06764,308.48,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,290.09,4.04,N
15.91389,-93.05843,318.1,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,291.35,3.59,N
15.91381,-93.08195,338.55,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,291.47,11.35,N
15.91303,-93.07791,344.92,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,292.35,11.35,N
15.9122,-93.0736,326.42,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,291.11,4.04,N
15.91136,-93.06921,315.76,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,290.04,4.04,N
15.9105,-93.0648,310.24,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,291.11,3.59,N
15.90966,-93.06041,303.67,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,290.22,3.59,N
15.90936,-93.08276,353.81,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,294.75,13.09,N
15.90859,-93.07879,328.21,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,291.3,13.09,N
15.907,-93.07056,304.65,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,289.56,2.01,N
15.90415,-93.07963,336.87,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,290.93,13.09,N
15.90265,-93.07188,308.49,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,289.38,2.01,N
15.9181,-93.0733,337.47,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,291.56,8.36,N
15.91551,-93.05927,327.32,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,291.86,3.97,N
15.91892,-93.07776,306.72,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,290.8,8.36,N
15.91453,-93.07893,340.22,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,292.51,8.36,N
15.91373,-93.07462,341.82,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,291.88,8.36,N
15.91207,-93.06564,335.11,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,291.57,6.63,N
15.91291,-93.07018,318.08,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,290.48,6.63,N
15.91124,-93.06114,315.34,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,291.21,3.97,N
15.91083,-93.08379,338.17,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,293.77,12.39,N
15.9101,-93.07986,341.7,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,292.23,7.66,N
15.90933,-93.07571,302.44,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,290.1,7.66,N
15.90775,-93.06725,304.34,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,290.1,2.13,N
15.90638,-93.0846,337.59,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,291.5,12.39,N
15.90564,-93.08061,345.37,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,292.6,7.66,N
15.90489,-93.07664,305.85,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,289.79,7.66,N
15.8947,-93.07148,308.09,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,289.14,1.52,N
15.89015,-93.07174,320.65,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,289.45,4.09,N
15.67736,-93.12455,302.06,0.5,0.49,2024-04-19,0813,N21,VIIRS,n,2.0NRT,289.54,1.57,N
15.91885,-93.05738,346.61,0.39,0.36,2024-04-19,1921,N21,VIIRS,n,2.0NRT,310.32,12.4,D
15.91828,-93.06097,343.52,0.39,0.36,2024-04-19,1921,N21,VIIRS,l,2.0NRT,307.52,16.31,D
15.91772,-93.06453,354.56,0.39,0.36,2024-04-19,1921,N21,VIIRS,n,2.0NRT,312.55,16.31,D
15.91716,-93.06809,346.58,0.39,0.36,2024-04-19,1921,N21,VIIRS,n,2.0NRT,307.64,13.41,D
15.91547,-93.07887,345.62,0.39,0.36,2024-04-19,1921,N21,VIIRS,l,2.0NRT,310.09,20.23,D
15.91934,-93.07584,338.25,0.39,0.36,2024-04-19,1921,N21,VIIRS,l,2.0NRT,306.81,20.23,D
